time,latitude,longitude,altitude,variance_latitude,variance_longitude,variance_altitude
1627329584.661595583,42.523272992,-71.601963372,111.983314514,0.001369000,0.001296000,0.005041000
1627329584.671716213,42.523272997,-71.601963381,111.982780457,0.001369000,0.001296000,0.005041000
1627329584.681649923,42.523273004,-71.601963405,111.983482361,0.001369000,0.001296000,0.005041000
1627329584.691624165,42.523273013,-71.601963422,111.982978821,0.001369000,0.001296000,0.005041000
1627329584.701601267,42.523273020,-71.601963435,111.982460022,0.001369000,0.001296000,0.005041000
1627329584.711796999,42.523273030,-71.601963463,111.983161926,0.001369000,0.001296000,0.005041000
1627329584.721628666,42.523273041,-71.601963485,111.982727051,0.001369000,0.001296000,0.005041000
1627329584.731580973,42.523273050,-71.601963503,111.982231140,0.001369000,0.001296000,0.005041000
1627329584.741708755,42.523273061,-71.601963535,111.982963562,0.001369000,0.001296000,0.005041000
1627329584.751674891,42.523273075,-71.601963560,111.982658386,0.001369000,0.001296000,0.005041000
1627329584.761586428,42.523273086,-71.601963582,111.982238770,0.001369000,0.001296000,0.005041000
1627329584.771556854,42.523273100,-71.601963618,111.983047485,0.001369000,0.001296000,0.005041000
1627329584.781652451,42.523273116,-71.601963648,111.982849121,0.001369000,0.001296000,0.005041000
1627329584.791606903,42.523273129,-71.601963675,111.982559204,0.001369000,0.001296000,0.005041000
1627329584.801553249,42.523273145,-71.601963714,111.983451843,0.001369000,0.001296000,0.005041000
1627329584.811770678,42.523273163,-71.601963749,111.983390808,0.001369000,0.001296000,0.005041000
1627329584.821663857,42.523273179,-71.601963779,111.983222961,0.001369000,0.001296000,0.005041000
1627329584.831602573,42.523273197,-71.601963823,111.984191895,0.001369000,0.001296000,0.005041000
1627329584.841522455,42.523273217,-71.601963862,111.984260559,0.001369000,0.001296000,0.005041000
1627329584.851671696,42.523273236,-71.601963897,111.984245300,0.001369000,0.001296000,0.005041000
1627329584.861566544,42.523273256,-71.601963945,111.985298157,0.001369000,0.001296000,0.005041000
1627329584.871527672,42.523273278,-71.601963988,111.985504150,0.001369000,0.001296000,0.005041000
1627329584.881460428,42.523273299,-71.601964027,111.985588074,0.001369000,0.001296000,0.005041000
1627329584.891696930,42.523273321,-71.601964079,111.986709595,0.001369000,0.001296000,0.005041000
1627329584.901676655,42.523273345,-71.601964126,111.986999512,0.001369000,0.001296000,0.005041000
1627329584.911736250,42.523273368,-71.601964170,111.987213135,0.001369000,0.001296000,0.005041000
1627329584.921569824,42.523273393,-71.601964231,111.989089966,0.001369000,0.001296000,0.005041000
1627329584.931915522,42.523273419,-71.601964282,111.989433289,0.001369000,0.001296000,0.005041000
1627329584.941755295,42.523273443,-71.601964330,111.989730835,0.001369000,0.001296000,0.005041000
1627329584.951589823,42.523273470,-71.601964395,111.991592407,0.001369000,0.001296000,0.005041000
1627329584.961699247,42.523273499,-71.601964450,111.991981506,0.001369000,0.001296000,0.005041000
1627329584.971697092,42.523273525,-71.601964502,111.992340088,0.001369000,0.001296000,0.005041000
1627329584.981612921,42.523273554,-71.601964571,111.994163513,0.001369000,0.001369000,0.005041000
1627329584.991730213,42.523273585,-71.601964630,111.994567871,0.001369000,0.001369000,0.005041000
1627329585.001521587,42.523273613,-71.601964686,111.994964600,0.001369000,0.001369000,0.005041000
1627329585.011721849,42.523273645,-71.601964759,111.996734619,0.001369000,0.001369000,0.005041000
1627329585.021583319,42.523273677,-71.601964822,111.997138977,0.001369000,0.001369000,0.005041000
1627329585.031691551,42.523273708,-71.601964882,111.997550964,0.001369000,0.001369000,0.005041000
1627329585.041714668,42.523273742,-71.601964958,111.999229431,0.001369000,0.001369000,0.005041000
1627329585.051600695,42.523273776,-71.601965026,111.999603271,0.001369000,0.001369000,0.005041000
1627329585.061557770,42.523273809,-71.601965090,111.999992371,0.001369000,0.001369000,0.005041000
1627329585.071729183,42.523273845,-71.601965169,112.001586914,0.001369000,0.001369000,0.005041000
1627329585.081614971,42.523273882,-71.601965241,112.001914978,0.001369000,0.001369000,0.005041000
1627329585.091579437,42.523273917,-71.601965310,112.002265930,0.001369000,0.001369000,0.005041000
1627329585.101521015,42.523273955,-71.601965393,112.003761292,0.001369000,0.001369000,0.005041000
1627329585.111588955,42.523273994,-71.601965469,112.004035950,0.001369000,0.001369000,0.005041000
1627329585.121670246,42.523274031,-71.601965542,112.004364014,0.001369000,0.001369000,0.005041000
1627329585.131550550,42.523274071,-71.601965629,112.005752563,0.001369000,0.001369000,0.005041000
1627329585.141679525,42.523274112,-71.601965709,112.005981445,0.001369000,0.001369000,0.005041000
1627329585.151610136,42.523274151,-71.601965786,112.006271362,0.001369000,0.001369000,0.005041000
1627329585.161576748,42.523274194,-71.601965881,112.008201599,0.001369000,0.001369000,0.005041000
1627329585.171716690,42.523274237,-71.601965966,112.008392334,0.001369000,0.001369000,0.005041000
1627329585.181642294,42.523274279,-71.601966047,112.008621216,0.001369000,0.001369000,0.005041000
1627329585.191571474,42.523274323,-71.601966146,112.010437012,0.001369000,0.001369000,0.005041000
1627329585.201663017,42.523274369,-71.601966235,112.010581970,0.001369000,0.001369000,0.005041000
1627329585.211740494,42.523274413,-71.601966321,112.010772705,0.001369000,0.001369000,0.005041000
1627329585.221593618,42.523274460,-71.601966423,112.012458801,0.001369000,0.001369000,0.005041000
1627329585.231669426,42.523274508,-71.601966516,112.012542725,0.001369000,0.001369000,0.005041000
1627329585.241495132,42.523274554,-71.601966606,112.012680054,0.001369000,0.001369000,0.005041000
1627329585.251610279,42.523274603,-71.601966712,112.014259338,0.001369000,0.001369000,0.005041000
1627329585.261574507,42.523274653,-71.601966810,112.014320374,0.001369000,0.001369000,0.005041000
1627329585.271674871,42.523274701,-71.601966904,112.014396667,0.001369000,0.001369000,0.005041000
1627329585.281604052,42.523274752,-71.601967013,112.015861511,0.001369000,0.001369000,0.005041000
1627329585.291556358,42.523274805,-71.601967115,112.015907288,0.001369000,0.001369000,0.005041000
1627329585.301516533,42.523274855,-71.601967213,112.015975952,0.001369000,0.001369000,0.005041000
1627329585.311720610,42.523274908,-71.601967327,112.017364502,0.001369000,0.001369000,0.005041000
1627329585.321571589,42.523274963,-71.601967432,112.017410278,0.001369000,0.001369000,0.005041000
1627329585.331534863,42.523275015,-71.601967535,112.017456055,0.001369000,0.001369000,0.005041000
1627329585.341650486,42.523275070,-71.601967652,112.018783569,0.001369000,0.001369000,0.005041000
1627329585.351656675,42.523275126,-71.601967762,112.018821716,0.001369000,0.001369000,0.005041000
1627329585.361544371,42.523275181,-71.601967868,112.018867493,0.001369000,0.001369000,0.005041000
1627329585.371506453,42.523275238,-71.601967989,112.020141602,0.001369000,0.001369000,0.005041000
1627329585.381602764,42.523275296,-71.601968103,112.020195007,0.001369000,0.001369000,0.005041000
1627329585.391974926,42.523275353,-71.601968214,112.020233154,0.001369000,0.001369000,0.005041000
1627329585.401998520,42.523275412,-71.601968341,112.021873474,0.001369000,0.001369000,0.005041000
1627329585.411724806,42.523275472,-71.601968459,112.021942139,0.001369000,0.001369000,0.005041000
1627329585.421862841,42.523275531,-71.601968574,112.022018433,0.001369000,0.001369000,0.005041000
1627329585.431684256,42.523275592,-71.601968703,112.023628235,0.001369000,0.001369000,0.005041000
1627329585.441628456,42.523275654,-71.601968825,112.023818970,0.001369000,0.001369000,0.005041000
1627329585.451585054,42.523275714,-71.601968944,112.023880005,0.001369000,0.001369000,0.005041000
1627329585.461705923,42.523275777,-71.601969076,112.025550842,0.001369000,0.001369000,0.005041000
1627329585.471672058,42.523275841,-71.601969201,112.025840759,0.001369000,0.001369000,0.005041000
1627329585.481615782,42.523275903,-71.601969323,112.026062012,0.001369000,0.001369000,0.005041000
1627329585.491574526,42.523275968,-71.601969458,112.027763367,0.001369000,0.001369000,0.005041000
1627329585.501657248,42.523276034,-71.601969585,112.028198242,0.001369000,0.001369000,0.005041000
1627329585.511727810,42.523276098,-71.601969710,112.028526306,0.001369000,0.001369000,0.005041000
1627329585.521559954,42.523276164,-71.601969847,112.030326843,0.001369000,0.001369000,0.005041000
1627329585.531705856,42.523276231,-71.601969976,112.030929565,0.001369000,0.001369000,0.005041000
1627329585.541499615,42.523276297,-71.601970103,112.031364441,0.001369000,0.001369000,0.005041000
1627329585.551726341,42.523276364,-71.601970241,112.033218384,0.001369000,0.001369000,0.005041000
1627329585.561557531,42.523276433,-71.601970373,112.033889771,0.001369000,0.001369000,0.005041000
1627329585.571665287,42.523276500,-71.601970502,112.034507751,0.001369000,0.001369000,0.005041000
1627329585.581604958,42.523276568,-71.601970642,112.036376953,0.001369000,0.001369000,0.005041000
1627329585.591664791,42.523276638,-71.601970776,112.037109375,0.001369000,0.001369000,0.005041000
1627329585.601500988,42.523276707,-71.601970908,112.037773132,0.001369000,0.001369000,0.005041000
1627329585.611704111,42.523276776,-71.601971050,112.039634705,0.001369000,0.001369000,0.005041000
1627329585.621560574,42.523276846,-71.601971186,112.040367126,0.001369000,0.001369000,0.005041000
1627329585.631518841,42.523276916,-71.601971321,112.041114807,0.001369000,0.001369000,0.005041000
1627329585.641621113,42.523276986,-71.601971464,112.042922974,0.001369000,0.001369000,0.005041000
1627329585.651662827,42.523277056,-71.601971603,112.043655396,0.001369000,0.001369000,0.005041000
1627329585.661526918,42.523277127,-71.601971740,112.044403076,0.001369000,0.001369000,0.005041000
1627329585.671471834,42.523277197,-71.601971887,112.046516418,0.001369000,0.001369000,0.005041000
1627329585.681586266,42.523277268,-71.601972029,112.047218323,0.001369000,0.001369000,0.005041000
1627329585.691690445,42.523277339,-71.601972168,112.047958374,0.001369000,0.001369000,0.005041000
1627329585.701682806,42.523277410,-71.601972318,112.049949646,0.001369000,0.001369000,0.005041000
1627329585.711786509,42.523277481,-71.601972461,112.050559998,0.001369000,0.001369000,0.005041000
1627329585.721563578,42.523277553,-71.601972603,112.051239014,0.001369000,0.001369000,0.005041000
1627329585.731674671,42.523277624,-71.601972754,112.053092957,0.001369000,0.001369000,0.005041000
1627329585.741639614,42.523277696,-71.601972900,112.053627014,0.001369000,0.001369000,0.005041000
1627329585.751601934,42.523277768,-71.601973044,112.054214478,0.001369000,0.001369000,0.005041000
1627329585.761555195,42.523277840,-71.601973197,112.055931091,0.001369000,0.001369000,0.005041000
1627329585.771748781,42.523277913,-71.601973344,112.056381226,0.001369000,0.001369000,0.005041000
1627329585.781601429,42.523277985,-71.601973490,112.056907654,0.001369000,0.001369000,0.005041000
1627329585.791573763,42.523278058,-71.601973644,112.058578491,0.001369000,0.001369000,0.005041000
1627329585.801666260,42.523278131,-71.601973793,112.058937073,0.001369000,0.001369000,0.005041000
1627329585.811785221,42.523278205,-71.601973940,112.059394836,0.001369000,0.001369000,0.005041000
1627329585.821583271,42.523278278,-71.601974095,112.060935974,0.001369000,0.001369000,0.005041000
1627329585.831504822,42.523278352,-71.601974244,112.061264038,0.001369000,0.001369000,0.005041000
1627329585.841622591,42.523278425,-71.601974393,112.061630249,0.001369000,0.001369000,0.005041000
1627329585.851700783,42.523278499,-71.601974548,112.063079834,0.001369000,0.001369000,0.005041000
1627329585.861510038,42.523278573,-71.601974698,112.063369751,0.001369000,0.001369000,0.005041000
1627329585.871672630,42.523278647,-71.601974848,112.063690186,0.001369000,0.001369000,0.005041000
1627329585.881583929,42.523278720,-71.601975003,112.065063477,0.001369000,0.001369000,0.005041000
1627329585.891533852,42.523278794,-71.601975153,112.065361023,0.001369000,0.001369000,0.005041000
1627329585.901663303,42.523278868,-71.601975303,112.065650940,0.001369000,0.001369000,0.005041000
1627329585.911684990,42.523278941,-71.601975459,112.067375183,0.001369000,0.001369000,0.005041000
1627329585.921558380,42.523279015,-71.601975609,112.067672729,0.001369000,0.001369000,0.005041000
1627329585.931744814,42.523279089,-71.601975759,112.067977905,0.001369000,0.001369000,0.005041000
1627329585.941479921,42.523279163,-71.601975915,112.069656372,0.001369000,0.001369000,0.005041000
1627329585.951601028,42.523279236,-71.601976065,112.069984436,0.001369000,0.001369000,0.005041000
1627329585.961514950,42.523279310,-71.601976215,112.070289612,0.001369000,0.001369000,0.005041000
1627329585.971665621,42.523279383,-71.601976370,112.071922302,0.001369000,0.001369000,0.005041000
1627329585.981587648,42.523279456,-71.601976521,112.072265625,0.001296000,0.001369000,0.005329000
1627329585.991549492,42.523279530,-71.601976671,112.072601318,0.001296000,0.001369000,0.005329000
1627329586.001509190,42.523279602,-71.601976827,112.074188232,0.001296000,0.001369000,0.005329000
1627329586.011688948,42.523279674,-71.601976977,112.074523926,0.001296000,0.001369000,0.005329000
1627329586.021668673,42.523279748,-71.601977128,112.074867249,0.001296000,0.001369000,0.005329000
1627329586.031677961,42.523279818,-71.601977281,112.076316833,0.001296000,0.001369000,0.005329000
1627329586.041625738,42.523279890,-71.601977432,112.076652527,0.001296000,0.001369000,0.005329000
1627329586.051709890,42.523279962,-71.601977583,112.076972961,0.001296000,0.001369000,0.005329000
1627329586.061695576,42.523280032,-71.601977737,112.078353882,0.001296000,0.001369000,0.005329000
1627329586.071659327,42.523280104,-71.601977889,112.078643799,0.001296000,0.001369000,0.005329000
1627329586.081583500,42.523280176,-71.601978040,112.078979492,0.001296000,0.001369000,0.005329000
1627329586.091690540,42.523280245,-71.601978194,112.080284119,0.001296000,0.001369000,0.005329000
1627329586.101663351,42.523280316,-71.601978345,112.080558777,0.001296000,0.001369000,0.005329000
1627329586.111761332,42.523280388,-71.601978496,112.080863953,0.001296000,0.001369000,0.005329000
1627329586.121563911,42.523280457,-71.601978650,112.082092285,0.001296000,0.001369000,0.005329000
1627329586.131695986,42.523280528,-71.601978801,112.082336426,0.001296000,0.001369000,0.005329000
1627329586.141649246,42.523280599,-71.601978953,112.082611084,0.001296000,0.001369000,0.005329000
1627329586.151588917,42.523280668,-71.601979106,112.084083557,0.001296000,0.001369000,0.005329000
1627329586.161696434,42.523280739,-71.601979257,112.084304810,0.001296000,0.001369000,0.005329000
1627329586.171718836,42.523280810,-71.601979408,112.084533691,0.001296000,0.001369000,0.005329000
1627329586.181696177,42.523280879,-71.601979561,112.085899353,0.001296000,0.001369000,0.005329000
1627329586.191529989,42.523280951,-71.601979712,112.086021423,0.001296000,0.001369000,0.005329000
1627329586.201476097,42.523281022,-71.601979863,112.086196899,0.001296000,0.001369000,0.005329000
1627329586.211758852,42.523281091,-71.601980016,112.087409973,0.001296000,0.001369000,0.005329000
1627329586.221669912,42.523281163,-71.601980167,112.087432861,0.001296000,0.001369000,0.005329000
1627329586.231502771,42.523281235,-71.601980318,112.087532043,0.001296000,0.001369000,0.005329000
1627329586.241700172,42.523281305,-71.601980471,112.088600159,0.001296000,0.001369000,0.005329000
1627329586.251698017,42.523281377,-71.601980621,112.088508606,0.001296000,0.001369000,0.005329000
1627329586.261663914,42.523281449,-71.601980772,112.088508606,0.001296000,0.001369000,0.005329000
1627329586.271674395,42.523281519,-71.601980925,112.089408875,0.001296000,0.001369000,0.005329000
1627329586.281560659,42.523281592,-71.601981076,112.089187622,0.001296000,0.001369000,0.005329000
1627329586.291682005,42.523281664,-71.601981227,112.089088440,0.001296000,0.001369000,0.005329000
1627329586.301642656,42.523281736,-71.601981379,112.089897156,0.001296000,0.001369000,0.005329000
1627329586.311754704,42.523281808,-71.601981530,112.089599609,0.001296000,0.001369000,0.005329000
1627329586.321547508,42.523281881,-71.601981680,112.089401245,0.001296000,0.001369000,0.005329000
1627329586.331689596,42.523281953,-71.601981832,112.090110779,0.001296000,0.001369000,0.005329000
1627329586.341614723,42.523282026,-71.601981982,112.089790344,0.001296000,0.001369000,0.005329000
1627329586.351588011,42.523282098,-71.601982133,112.089492798,0.001296000,0.001369000,0.005329000
1627329586.361690521,42.523282170,-71.601982284,112.090148926,0.001296000,0.001369000,0.005329000
1627329586.371507645,42.523282242,-71.601982433,112.089859009,0.001296000,0.001369000,0.005329000
1627329586.381610870,42.523282314,-71.601982583,112.089538574,0.001296000,0.001369000,0.005329000
1627329586.391899824,42.523282385,-71.601982733,112.090209961,0.001296000,0.001369000,0.005329000
1627329586.401521921,42.523282455,-71.601982882,112.090011597,0.001296000,0.001369000,0.005329000
1627329586.411671400,42.523282527,-71.601983031,112.089721680,0.001296000,0.001369000,0.005329000
